graph,attacker,defender,seed,nodes,edges,actual_density,density_parameter,attack_budget,defense_budget,attack_multiplier,rounds_requested,rounds_played,initial_length,final_length,total_damage,mean_round_damage,max_round_damage,mean_damage_ratio,final_damage_ratio,total_attacked_edges,unique_attacked_edges,mean_protected_edges,runtime_seconds
Geometric,Random,None,0,10,15,0.3333,0.35,1,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,0.0,0.0005
Geometric,Random,None,0,10,15,0.3333,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,0.0,0.0005
Geometric,Random,None,0,10,15,0.3333,0.35,2,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,6,6,0.0,0.0005
Geometric,Random,None,1,10,13,0.2889,0.35,1,0,3.0,3,3,28,35,7,2.3333333333333335,7,1.0833333333333333,1.25,3,3,0.0,0.0006
Geometric,Random,None,1,10,13,0.2889,0.35,1,2,3.0,3,3,28,31,3,1.0,3,1.0357142857142858,1.1071428571428572,3,3,0.0,0.0005
Geometric,Random,None,1,10,13,0.2889,0.35,2,0,3.0,3,3,28,43.0,15.0,5.0,13.0,1.1682539682539683,1.5357142857142858,6,6,0.0,0.0005
Geometric,Random,None,1,10,13,0.2889,0.35,2,2,3.0,3,3,28,48.0,20.0,6.666666666666667,14.0,1.2086834733893557,1.7142857142857142,6,6,0.0,0.0006
Geometric,Random,Random,0,5,9,0.9,0.35,1,0,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,0.0,0.0003
Geometric,Random,Random,0,5,9,0.9,0.35,1,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,2.0,0.0004
Geometric,Random,Random,0,5,9,0.9,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,0.0,0.0004
Geometric,Random,Random,0,5,9,0.9,0.35,2,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,2.0,0.0005
Geometric,Random,Random,1,5,4,0.4,0.35,1,0,3.0,3,3,23,53.0,30.0,10.0,16.0,1.333021258535246,2.3043478260869565,3,3,0.0,0.0003
Geometric,Random,Random,1,5,4,0.4,0.35,1,2,3.0,3,3,23,65.0,42.0,14.0,16.0,1.426197680856066,2.8260869565217392,3,3,2.0,0.0003
Geometric,Random,Random,1,5,4,0.4,0.35,2,0,3.0,3,3,23,69.0,46.0,15.333333333333334,32.0,1.548616600790514,3.0,4,4,0.0,0.0003
Geometric,Random,Random,1,5,4,0.4,0.35,2,2,3.0,3,3,23,49.0,26.0,8.666666666666666,26.0,1.3768115942028984,2.130434782608696,2,2,2.0,0.0003
Geometric,Random,Random,0,10,15,0.3333,0.35,1,0,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,0.0,0.0006
Geometric,Random,Random,0,10,15,0.3333,0.35,1,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,2.0,0.0006
Geometric,Random,Random,0,10,15,0.3333,0.35,2,0,3.0,3,3,1,1,0,0.0,0,1.0,1.0,6,6,0.0,0.0006
Geometric,Random,Random,0,10,15,0.3333,0.35,2,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,6,6,2.0,0.0005
Geometric,Random,Random,1,10,13,0.2889,0.35,1,0,3.0,3,3,28,42.0,14.0,4.666666666666667,8,1.150793650793651,1.5,3,3,0.0,0.0006
Geometric,Random,Random,1,10,13,0.2889,0.35,1,2,3.0,3,3,28,28,0,0.0,0,1.0,1.0,3,3,2.0,0.0006
Geometric,Random,Random,1,10,13,0.2889,0.35,2,0,3.0,3,3,28,38.0,10.0,3.3333333333333335,10.0,1.119047619047619,1.3571428571428572,6,6,0.0,0.0006
Geometric,Random,Random,1,10,13,0.2889,0.35,2,2,3.0,3,3,28,58.0,30.0,10.0,16.0,1.2965367965367964,2.0714285714285716,6,6,2.0,0.0006
Geometric,Random,Centrality,0,5,9,0.9,0.35,1,0,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,0.0,0.0005
Geometric,Random,Centrality,0,5,9,0.9,0.35,1,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,2.0,0.0005
Geometric,Random,Centrality,0,5,9,0.9,0.35,2,0,3.0,3,3,1,1,0,0.0,0,1.0,1.0,6,6,0.0,0.0004
Geometric,Random,Centrality,0,5,9,0.9,0.35,2,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,6,6,2.0,0.0004
Geometric,Random,Centrality,1,5,4,0.4,0.35,1,0,3.0,3,3,23,65.0,42.0,14.0,16.0,1.4292422553292117,2.8260869565217392,3,3,0.0,0.0004
Geometric,Random,Centrality,1,5,4,0.4,0.35,1,2,3.0,3,3,23,55.0,32.0,10.666666666666666,16.0,1.3686361947231511,2.391304347826087,2,2,2.0,0.0006
Geometric,Random,Centrality,1,5,4,0.4,0.35,2,0,3.0,3,3,23,69.0,46.0,15.333333333333334,26.0,1.4914054600606672,3.0,4,4,0.0,0.0004
Geometric,Random,Centrality,1,5,4,0.4,0.35,2,2,3.0,3,3,23,55.0,32.0,10.666666666666666,32.0,1.463768115942029,2.391304347826087,2,2,2.0,0.0004
Geometric,Random,Centrality,0,10,15,0.3333,0.35,1,0,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,0.0,0.0007
Geometric,Random,Centrality,0,10,15,0.3333,0.35,1,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,2.0,0.0006
Geometric,Random,Centrality,0,10,15,0.3333,0.35,2,0,3.0,3,3,1,1,0,0.0,0,1.0,1.0,6,6,0.0,0.0007
Geometric,Random,Centrality,0,10,15,0.3333,0.35,2,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,6,6,2.0,0.0006
Geometric,Random,Centrality,1,10,13,0.2889,0.35,1,0,3.0,3,3,28,30,2,0.6666666666666666,2,1.0238095238095237,1.0714285714285714,3,3,0.0,0.0007
Geometric,Random,Centrality,1,10,13,0.2889,0.35,1,2,3.0,3,3,28,28,0,0.0,0,1.0,1.0,3,3,2.0,0.0008
Geometric,Random,Centrality,1,10,13,0.2889,0.35,2,0,3.0,3,3,28,40.0,12.0,4.0,7,1.1294486215538846,1.4285714285714286,6,6,0.0,0.0007
Geometric,Random,Centrality,1,10,13,0.2889,0.35,2,2,3.0,3,3,28,42.0,14.0,4.666666666666667,14.0,1.1666666666666667,1.5,6,6,2.0,0.0007
Geometric,Random,Greedy,0,5,9,0.9,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,3,3,0.0,0.0004
Geometric,Random,Greedy,0,5,9,0.9,0.35,1,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,1.0,0.0081
Geometric,Random,Greedy,0,5,9,0.9,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,0.0,0.0004
Geometric,Random,Greedy,0,5,9,0.9,0.35,2,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,6,6,1.0,0.0138
Geometric,Random,Greedy,1,5,4,0.4,0.35,1,0,3.0,3,3,23,53.0,30.0,10.0,16.0,1.3294757207800687,2.3043478260869565,3,3,0.0,0.0003
Geometric,Random,Greedy,1,5,4,0.4,0.35,1,2,3.0,3,3,23,65.0,42.0,14.0,16.0,1.426197680856066,2.8260869565217392,3,3,2.0,0.0027
Geometric,Random,Greedy,1,5,4,0.4,0.35,2,0,3.0,3,3,23,69.0,46.0,15.333333333333334,26.0,1.512866015971606,3.0,4,4,0.0,0.0003
Geometric,Random,Greedy,1,5,4,0.4,0.35,2,2,3.0,3,3,23,69.0,46.0,15.333333333333334,16.0,1.447671625686392,3.0,4,4,2.0,0.004
Geometric,Random,Greedy,0,10,15,0.3333,0.35,1,0,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,0.0,0.0005
Geometric,Random,Greedy,0,10,15,0.3333,0.35,1,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,1.0,0.0308
Geometric,Random,Greedy,0,10,15,0.3333,0.35,2,0,3.0,3,3,1,1,0,0.0,0,1.0,1.0,6,6,0.0,0.0005
Geometric,Random,Greedy,0,10,15,0.3333,0.35,2,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,6,6,1.0,0.0569
Geometric,Random,Greedy,1,10,13,0.2889,0.35,1,0,3.0,3,3,28,33,5,1.6666666666666667,3,1.0571428571428572,1.1785714285714286,3,3,0.0,0.0005
Geometric,Random,Greedy,1,10,13,0.2889,0.35,1,2,3.0,3,3,28,28,0,0.0,0,1.0,1.0,3,3,2.0,0.0475
Geometric,Random,Greedy,1,10,13,0.2889,0.35,2,0,3.0,3,3,28,44.0,16.0,5.333333333333333,14.0,1.1793650793650794,1.5714285714285714,6,6,0.0,0.0006
Geometric,Random,Greedy,1,10,13,0.2889,0.35,2,2,3.0,3,3,28,28,0,0.0,0,1.0,1.0,6,6,2.0,0.0881
Geometric,Shortest path,None,0,5,9,0.9,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,3,3,0.0,0.0004
Geometric,Shortest path,None,0,5,9,0.9,0.35,1,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,3,3,0.0,0.0004
Geometric,Shortest path,None,0,5,9,0.9,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,0.0,0.0004
Geometric,Shortest path,None,0,5,9,0.9,0.35,2,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,0.0,0.0004
Geometric,Shortest path,None,1,5,4,0.4,0.35,1,0,3.0,3,3,23,53.0,30.0,10.0,16.0,1.333754582201787,2.3043478260869565,3,3,0.0,0.0003
Geometric,Shortest path,None,1,5,4,0.4,0.35,1,2,3.0,3,3,23,53.0,30.0,10.0,16.0,1.333754582201787,2.3043478260869565,3,3,0.0,0.0003
Geometric,Shortest path,None,1,5,4,0.4,0.35,2,0,3.0,3,3,23,69.0,46.0,15.333333333333334,26.0,1.512866015971606,3.0,4,4,0.0,0.0003
Geometric,Shortest path,None,1,5,4,0.4,0.35,2,2,3.0,3,3,23,69.0,46.0,15.333333333333334,26.0,1.512866015971606,3.0,4,4,0.0,0.0003
Geometric,Shortest path,None,0,10,15,0.3333,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,3,3,0.0,0.0005
Geometric,Shortest path,None,0,10,15,0.3333,0.35,1,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,3,3,0.0,0.0005
Geometric,Shortest path,None,0,10,15,0.3333,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,0.0,0.0005
Geometric,Shortest path,None,0,10,15,0.3333,0.35,2,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,0.0,0.0005
Geometric,Shortest path,None,1,10,13,0.2889,0.35,1,0,3.0,3,3,28,41.0,13.0,4.333333333333333,7,1.1382205513784462,1.4642857142857142,3,3,0.0,0.0007
Geometric,Shortest path,None,1,10,13,0.2889,0.35,1,2,3.0,3,3,28,41.0,13.0,4.333333333333333,7,1.1382205513784462,1.4642857142857142,3,3,0.0,0.0005
Geometric,Shortest path,None,1,10,13,0.2889,0.35,2,0,3.0,3,3,28,54.0,26.0,8.666666666666666,13.0,1.2510544654318725,1.9285714285714286,6,6,0.0,0.0005
Geometric,Shortest path,None,1,10,13,0.2889,0.35,2,2,3.0,3,3,28,54.0,26.0,8.666666666666666,13.0,1.2510544654318725,1.9285714285714286,6,6,0.0,0.0005
Geometric,Shortest path,Random,0,5,9,0.9,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,3,3,0.0,0.0004
Geometric,Shortest path,Random,0,5,9,0.9,0.35,1,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,3,3,2.0,0.0004
Geometric,Shortest path,Random,0,5,9,0.9,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,0.0,0.0004
Geometric,Shortest path,Random,0,5,9,0.9,0.35,2,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,2.0,0.0004
Geometric,Shortest path,Random,1,5,4,0.4,0.35,1,0,3.0,3,3,23,53.0,30.0,10.0,16.0,1.333754582201787,2.3043478260869565,3,3,0.0,0.0003
Geometric,Shortest path,Random,1,5,4,0.4,0.35,1,2,3.0,3,3,23,53.0,30.0,10.0,16.0,1.3435914720040099,2.3043478260869565,3,3,2.0,0.0003
Geometric,Shortest path,Random,1,5,4,0.4,0.35,2,0,3.0,3,3,23,69.0,46.0,15.333333333333334,26.0,1.512866015971606,3.0,4,4,0.0,0.0004
Geometric,Shortest path,Random,1,5,4,0.4,0.35,2,2,3.0,3,3,23,69.0,46.0,15.333333333333334,20.0,1.4680033831263393,3.0,4,4,2.0,0.0003
Geometric,Shortest path,Random,0,10,15,0.3333,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,3,3,0.0,0.0005
Geometric,Shortest path,Random,0,10,15,0.3333,0.35,1,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,3,3,2.0,0.0006
Geometric,Shortest path,Random,0,10,15,0.3333,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,0.0,0.0005
Geometric,Shortest path,Random,0,10,15,0.3333,0.35,2,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,2.0,0.0006
Geometric,Shortest path,Random,1,10,13,0.2889,0.35,1,0,3.0,3,3,28,41.0,13.0,4.333333333333333,7,1.1382205513784462,1.4642857142857142,3,3,0.0,0.0007
Geometric,Shortest path,Random,1,10,13,0.2889,0.35,1,2,3.0,3,3,28,41.0,13.0,4.333333333333333,7,1.1382205513784462,1.4642857142857142,3,3,2.0,0.0005
Geometric,Shortest path,Random,1,10,13,0.2889,0.35,2,0,3.0,3,3,28,54.0,26.0,8.666666666666666,13.0,1.2510544654318725,1.9285714285714286,6,6,0.0,0.0006
Geometric,Shortest path,Random,1,10,13,0.2889,0.35,2,2,3.0,3,3,28,54.0,26.0,8.666666666666666,13.0,1.2510544654318725,1.9285714285714286,6,6,2.0,0.0006
Geometric,Shortest path,Centrality,0,5,9,0.9,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,3,3,0.0,0.0005
Geometric,Shortest path,Centrality,0,5,9,0.9,0.35,1,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,2.0,0.0005
Geometric,Shortest path,Centrality,0,5,9,0.9,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,0.0,0.0005
Geometric,Shortest path,Centrality,0,5,9,0.9,0.35,2,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,6,6,2.0,0.0005
Geometric,Shortest path,Centrality,1,5,4,0.4,0.35,1,0,3.0,3,3,23,53.0,30.0,10.0,16.0,1.333754582201787,2.3043478260869565,3,3,0.0,0.0004
Geometric,Shortest path,Centrality,1,5,4,0.4,0.35,1,2,3.0,3,3,23,55.0,32.0,10.666666666666666,16.0,1.3686361947231511,2.391304347826087,2,2,2.0,0.0004
Geometric,Shortest path,Centrality,1,5,4,0.4,0.35,2,0,3.0,3,3,23,69.0,46.0,15.333333333333334,26.0,1.512866015971606,3.0,4,4,0.0,0.0004
Geometric,Shortest path,Centrality,1,5,4,0.4,0.35,2,2,3.0,3,3,23,55.0,32.0,10.666666666666666,32.0,1.463768115942029,2.391304347826087,2,2,2.0,0.0004
Geometric,Shortest path,Centrality,0,10,15,0.3333,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,3,3,0.0,0.0007
Geometric,Shortest path,Centrality,0,10,15,0.3333,0.35,1,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,2.0,0.0007
Geometric,Shortest path,Centrality,0,10,15,0.3333,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,0.0,0.0007
Geometric,Shortest path,Centrality,0,10,15,0.3333,0.35,2,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,6,6,2.0,0.0007
Geometric,Shortest path,Centrality,1,10,13,0.2889,0.35,1,0,3.0,3,3,28,41.0,13.0,4.333333333333333,7,1.1382205513784462,1.4642857142857142,3,3,0.0,0.0006
Geometric,Shortest path,Centrality,1,10,13,0.2889,0.35,1,2,3.0,3,3,28,52.0,24.0,8.0,13.0,1.2361052925569054,1.8571428571428572,3,3,2.0,0.0007
Geometric,Shortest path,Centrality,1,10,13,0.2889,0.35,2,0,3.0,3,3,28,54.0,26.0,8.666666666666666,13.0,1.2510544654318725,1.9285714285714286,6,6,0.0,0.0007
Geometric,Shortest path,Centrality,1,10,13,0.2889,0.35,2,2,3.0,3,3,28,58.0,30.0,10.0,13.0,1.2805250305250304,2.0714285714285716,6,6,2.0,0.0007
Geometric,Shortest path,Greedy,0,5,9,0.9,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,3,3,0.0,0.0004
Geometric,Shortest path,Greedy,0,5,9,0.9,0.35,1,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,1.0,0.0082
Geometric,Shortest path,Greedy,0,5,9,0.9,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,0.0,0.0004
Geometric,Shortest path,Greedy,0,5,9,0.9,0.35,2,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,6,6,1.0,0.0141
Geometric,Shortest path,Greedy,1,5,4,0.4,0.35,1,0,3.0,3,3,23,53.0,30.0,10.0,16.0,1.333754582201787,2.3043478260869565,3,3,0.0,0.0003
Geometric,Shortest path,Greedy,1,5,4,0.4,0.35,1,2,3.0,3,3,23,53.0,30.0,10.0,16.0,1.3445650277948413,2.3043478260869565,3,3,2.0,0.0027
Geometric,Shortest path,Greedy,1,5,4,0.4,0.35,2,0,3.0,3,3,23,69.0,46.0,15.333333333333334,26.0,1.512866015971606,3.0,4,4,0.0,0.0003
Geometric,Shortest path,Greedy,1,5,4,0.4,0.35,2,2,3.0,3,3,23,69.0,46.0,15.333333333333334,16.0,1.447671625686392,3.0,4,4,2.0,0.0041
Geometric,Shortest path,Greedy,0,10,15,0.3333,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,3,3,0.0,0.0005
Geometric,Shortest path,Greedy,0,10,15,0.3333,0.35,1,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,1.0,0.031
Geometric,Shortest path,Greedy,0,10,15,0.3333,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,0.0,0.0005
Geometric,Shortest path,Greedy,0,10,15,0.3333,0.35,2,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,6,6,1.0,0.057
Geometric,Shortest path,Greedy,1,10,13,0.2889,0.35,1,0,3.0,3,3,28,41.0,13.0,4.333333333333333,7,1.1382205513784462,1.4642857142857142,3,3,0.0,0.0005
Geometric,Shortest path,Greedy,1,10,13,0.2889,0.35,1,2,3.0,3,3,28,44.0,16.0,5.333333333333333,8.0,1.1644708338256724,1.5714285714285714,3,3,2.0,0.0467
Geometric,Shortest path,Greedy,1,10,13,0.2889,0.35,2,0,3.0,3,3,28,54.0,26.0,8.666666666666666,13.0,1.2510544654318725,1.9285714285714286,6,6,0.0,0.0006
Geometric,Shortest path,Greedy,1,10,13,0.2889,0.35,2,2,3.0,3,3,28,54.0,26.0,8.666666666666666,13.0,1.2510544654318725,1.9285714285714286,6,6,2.0,0.0886
Geometric,Greedy,None,0,5,9,0.9,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0011
Geometric,Greedy,None,0,5,9,0.9,0.35,1,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0011
Geometric,Greedy,None,0,5,9,0.9,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0014
Geometric,Greedy,None,0,5,9,0.9,0.35,2,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0013
Geometric,Greedy,None,1,5,4,0.4,0.35,1,0,3.0,3,3,23,65.0,42.0,14.0,16.0,1.4292422553292117,2.8260869565217392,3,3,0.0,0.0006
Geometric,Greedy,None,1,5,4,0.4,0.35,1,2,3.0,3,3,23,65.0,42.0,14.0,16.0,1.4292422553292117,2.8260869565217392,3,3,0.0,0.0005
Geometric,Greedy,None,1,5,4,0.4,0.35,2,0,3.0,3,3,23,69.0,46.0,15.333333333333334,32.0,1.548616600790514,3.0,4,4,0.0,0.0006
Geometric,Greedy,None,1,5,4,0.4,0.35,2,2,3.0,3,3,23,69.0,46.0,15.333333333333334,32.0,1.548616600790514,3.0,4,4,0.0,0.0007
Geometric,Greedy,None,0,10,15,0.3333,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0023
Geometric,Greedy,None,0,10,15,0.3333,0.35,1,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0025
Geometric,Greedy,None,0,10,15,0.3333,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0031
Geometric,Greedy,None,0,10,15,0.3333,0.35,2,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0032
Geometric,Greedy,None,1,10,13,0.2889,0.35,1,0,3.0,3,3,28,49.0,21.0,7.0,8,1.2065645379598868,1.75,3,3,0.0,0.0023
Geometric,Greedy,None,1,10,13,0.2889,0.35,1,2,3.0,3,3,28,49.0,21.0,7.0,8,1.2065645379598868,1.75,3,3,0.0,0.0023
Geometric,Greedy,None,1,10,13,0.2889,0.35,2,0,3.0,3,3,28,68.0,40.0,13.333333333333334,16.0,1.3509029729959963,2.4285714285714284,6,6,0.0,0.0038
Geometric,Greedy,None,1,10,13,0.2889,0.35,2,2,3.0,3,3,28,68.0,40.0,13.333333333333334,16.0,1.3509029729959963,2.4285714285714284,6,6,0.0,0.0038
Geometric,Greedy,Random,0,5,9,0.9,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0012
Geometric,Greedy,Random,0,5,9,0.9,0.35,1,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,2.0,0.0011
Geometric,Greedy,Random,0,5,9,0.9,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0014
Geometric,Greedy,Random,0,5,9,0.9,0.35,2,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,2.0,0.0012
Geometric,Greedy,Random,1,5,4,0.4,0.35,1,0,3.0,3,3,23,65.0,42.0,14.0,16.0,1.4292422553292117,2.8260869565217392,3,3,0.0,0.0006
Geometric,Greedy,Random,1,5,4,0.4,0.35,1,2,3.0,3,3,23,65.0,42.0,14.0,16.0,1.4292422553292117,2.8260869565217392,3,3,2.0,0.0005
Geometric,Greedy,Random,1,5,4,0.4,0.35,2,0,3.0,3,3,23,69.0,46.0,15.333333333333334,32.0,1.548616600790514,3.0,4,4,0.0,0.0007
Geometric,Greedy,Random,1,5,4,0.4,0.35,2,2,3.0,3,3,23,65.0,42.0,14.0,26.0,1.4856551316178646,2.8260869565217392,3,3,2.0,0.0005
Geometric,Greedy,Random,0,10,15,0.3333,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0024
Geometric,Greedy,Random,0,10,15,0.3333,0.35,1,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,2.0,0.0022
Geometric,Greedy,Random,0,10,15,0.3333,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0031
Geometric,Greedy,Random,0,10,15,0.3333,0.35,2,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,2.0,0.0029
Geometric,Greedy,Random,1,10,13,0.2889,0.35,1,0,3.0,3,3,28,49.0,21.0,7.0,8,1.2065645379598868,1.75,3,3,0.0,0.0024
Geometric,Greedy,Random,1,10,13,0.2889,0.35,1,2,3.0,3,3,28,49.0,21.0,7.0,8,1.2060354374307865,1.75,3,3,2.0,0.0021
Geometric,Greedy,Random,1,10,13,0.2889,0.35,2,0,3.0,3,3,28,68.0,40.0,13.333333333333334,16.0,1.3509029729959963,2.4285714285714284,6,6,0.0,0.004
Geometric,Greedy,Random,1,10,13,0.2889,0.35,2,2,3.0,3,3,28,68.0,40.0,13.333333333333334,16.0,1.3444187391555813,2.4285714285714284,6,6,2.0,0.0034
Geometric,Greedy,Centrality,0,5,9,0.9,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0012
Geometric,Greedy,Centrality,0,5,9,0.9,0.35,1,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,0,0,2.0,0.0011
Geometric,Greedy,Centrality,0,5,9,0.9,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0015
Geometric,Greedy,Centrality,0,5,9,0.9,0.35,2,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,0,0,2.0,0.0011
Geometric,Greedy,Centrality,1,5,4,0.4,0.35,1,0,3.0,3,3,23,65.0,42.0,14.0,16.0,1.4292422553292117,2.8260869565217392,3,3,0.0,0.0006
Geometric,Greedy,Centrality,1,5,4,0.4,0.35,1,2,3.0,3,3,23,55.0,32.0,10.666666666666666,16.0,1.3686361947231511,2.391304347826087,2,2,2.0,0.0005
Geometric,Greedy,Centrality,1,5,4,0.4,0.35,2,0,3.0,3,3,23,69.0,46.0,15.333333333333334,32.0,1.548616600790514,3.0,4,4,0.0,0.0008
Geometric,Greedy,Centrality,1,5,4,0.4,0.35,2,2,3.0,3,3,23,55.0,32.0,10.666666666666666,32.0,1.463768115942029,2.391304347826087,2,2,2.0,0.0005
Geometric,Greedy,Centrality,0,10,15,0.3333,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0025
Geometric,Greedy,Centrality,0,10,15,0.3333,0.35,1,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,0,0,2.0,0.0024
Geometric,Greedy,Centrality,0,10,15,0.3333,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0031
